9F      //Pixel 212: 159
9E      //Pixel 213: 158
98      //Pixel 214: 152
98      //Pixel 215: 152
98      //Pixel 216: 152
9A      //Pixel 217: 154
9C      //Pixel 218: 156
9A      //Pixel 219: 154
99      //Pixel 220: 153
99      //Pixel 221: 153
9A      //Pixel 222: 154
9A      //Pixel 223: 154
9A      //Pixel 224: 154
9B      //Pixel 225: 155
9D      //Pixel 226: 157
9B      //Pixel 227: 155
9C      //Pixel 228: 156
C2      //Pixel 229: 194
D4      //Pixel 230: 212
DA      //Pixel 231: 218
D7      //Pixel 232: 215
B1      //Pixel 233: 177
6C      //Pixel 234: 108
6B      //Pixel 235: 107
74      //Pixel 236: 116
77      //Pixel 237: 119
79      //Pixel 238: 121
7A      //Pixel 239: 122
7C      //Pixel 240: 124
7A      //Pixel 241: 122
7A      //Pixel 242: 122
7C      //Pixel 243: 124
7D      //Pixel 244: 125
7C      //Pixel 245: 124
7C      //Pixel 246: 124
7A      //Pixel 247: 122
7C      //Pixel 248: 124
7F      //Pixel 249: 127
7E      //Pixel 250: 126
7D      //Pixel 251: 125
78      //Pixel 252: 120
7D      //Pixel 253: 125
81      //Pixel 254: 129
63      //Pixel 255: 099
9D      //Pixel 256: 157
9C      //Pixel 257: 156
9E      //Pixel 258: 158
9D      //Pixel 259: 157
9C      //Pixel 260: 156
9C      //Pixel 261: 156
9A      //Pixel 262: 154
9A      //Pixel 263: 154
9C      //Pixel 264: 156
A4      //Pixel 265: 164
AA      //Pixel 266: 170
AB      //Pixel 267: 171
AA      //Pixel 268: 170
A0      //Pixel 269: 160
8C      //Pixel 270: 140
74      //Pixel 271: 116
5D      //Pixel 272: 093
5C      //Pixel 273: 092
63      //Pixel 274: 099
66      //Pixel 275: 102
68      //Pixel 276: 104
69      //Pixel 277: 105
69      //Pixel 278: 105
68      //Pixel 279: 104
69      //Pixel 280: 105
6B      //Pixel 281: 107
6F      //Pixel 282: 111
74      //Pixel 283: 116
78      //Pixel 284: 120
7C      //Pixel 285: 124
7D      //Pixel 286: 125
7F      //Pixel 287: 127
80      //Pixel 288: 128
81      //Pixel 289: 129
82      //Pixel 290: 130
82      //Pixel 291: 130
83      //Pixel 292: 131
82      //Pixel 293: 130
82      //Pixel 294: 130
84      //Pixel 295: 132
83      //Pixel 296: 131
86      //Pixel 297: 134
85      //Pixel 298: 133
85      //Pixel 299: 133
85      //Pixel 300: 133
84      //Pixel 301: 132
85      //Pixel 302: 133
85      //Pixel 303: 133
84      //Pixel 304: 132
84      //Pixel 305: 132
83      //Pixel 306: 131
82      //Pixel 307: 130
83      //Pixel 308: 131
83      //Pixel 309: 131
81      //Pixel 310: 129
81      //Pixel 311: 129
83      //Pixel 312: 131
83      //Pixel 313: 131
81      //Pixel 314: 129
82      //Pixel 315: 130
84      //Pixel 316: 132
84      //Pixel 317: 132
82      //Pixel 318: 130
82      //Pixel 319: 130
83      //Pixel 320: 131
83      //Pixel 321: 131
82      //Pixel 322: 130
81      //Pixel 323: 129
80      //Pixel 324: 128
80      //Pixel 325: 128
7F      //Pixel 326: 127
7F      //Pixel 327: 127
81      //Pixel 328: 129
81      //Pixel 329: 129
7F      //Pixel 330: 127
7E      //Pixel 331: 126
7C      //Pixel 332: 124
77      //Pixel 333: 119
72      //Pixel 334: 114
6D      //Pixel 335: 109
6A      //Pixel 336: 106
75      //Pixel 337: 117
88      //Pixel 338: 136
94      //Pixel 339: 148
9C      //Pixel 340: 156
A0      //Pixel 341: 160
9C      //Pixel 342: 156
9A      //Pixel 343: 154
9C      //Pixel 344: 156
9D      //Pixel 345: 157
9C      //Pixel 346: 156
9C      //Pixel 347: 156
9B      //Pixel 348: 155
9A      //Pixel 349: 154
9B      //Pixel 350: 155
9A      //Pixel 351: 154
9B      //Pixel 352: 155
99      //Pixel 353: 153
9A      //Pixel 354: 154
99      //Pixel 355: 153
98      //Pixel 356: 152
A8      //Pixel 357: 168
CD      //Pixel 358: 205
D7      //Pixel 359: 215
D9      //Pixel 360: 217
CF      //Pixel 361: 207
8F      //Pixel 362: 143
69      //Pixel 363: 105
6F      //Pixel 364: 111
75      //Pixel 365: 117
79      //Pixel 366: 121
79      //Pixel 367: 121
7A      //Pixel 368: 122
79      //Pixel 369: 121
78      //Pixel 370: 120
7A      //Pixel 371: 122
7B      //Pixel 372: 123
7B      //Pixel 373: 123
7C      //Pixel 374: 124
7C      //Pixel 375: 124
7D      //Pixel 376: 125
7F      //Pixel 377: 127
7E      //Pixel 378: 126
82      //Pixel 379: 130
80      //Pixel 380: 128
67      //Pixel 381: 103
3A      //Pixel 382: 058
30      //Pixel 383: 048
9D      //Pixel 384: 157
9D      //Pixel 385: 157
9D      //Pixel 386: 157
9C      //Pixel 387: 156
9C      //Pixel 388: 156
9C      //Pixel 389: 156
9A      //Pixel 390: 154
9C      //Pixel 391: 156
A2      //Pixel 392: 162
A7      //Pixel 393: 167
A9      //Pixel 394: 169
A8      //Pixel 395: 168
A6      //Pixel 396: 166
9D      //Pixel 397: 157
8A      //Pixel 398: 138
73      //Pixel 399: 115
5D      //Pixel 400: 093
5C      //Pixel 401: 092
62      //Pixel 402: 098
67      //Pixel 403: 103
6B      //Pixel 404: 107
6B      //Pixel 405: 107
6A      //Pixel 406: 106
68      //Pixel 407: 104
67      //Pixel 408: 103
68      //Pixel 409: 104
70      //Pixel 410: 112
74      //Pixel 411: 116
77      //Pixel 412: 119
7B      //Pixel 413: 123
7D      //Pixel 414: 125
7E      //Pixel 415: 126
7E      //Pixel 416: 126
80      //Pixel 417: 128
81      //Pixel 418: 129
83      //Pixel 419: 131
84      //Pixel 420: 132
82      //Pixel 421: 130
82      //Pixel 422: 130
84      //Pixel 423: 132
83      //Pixel 424: 131
84      //Pixel 425: 132
85      //Pixel 426: 133
86      //Pixel 427: 134
83      //Pixel 428: 131
84      //Pixel 429: 132
85      //Pixel 430: 133
84      //Pixel 431: 132
83      //Pixel 432: 131
84      //Pixel 433: 132
83      //Pixel 434: 131
84      //Pixel 435: 132
85      //Pixel 436: 133
84      //Pixel 437: 132
82      //Pixel 438: 130
82      //Pixel 439: 130
83      //Pixel 440: 131
83      //Pixel 441: 131
81      //Pixel 442: 129
83      //Pixel 443: 131
86      //Pixel 444: 134
86      //Pixel 445: 134
84      //Pixel 446: 132
84      //Pixel 447: 132
83      //Pixel 448: 131
83      //Pixel 449: 131
84      //Pixel 450: 132
81      //Pixel 451: 129
81      //Pixel 452: 129
80      //Pixel 453: 128
80      //Pixel 454: 128
82      //Pixel 455: 130
7F      //Pixel 456: 127
81      //Pixel 457: 129
80      //Pixel 458: 128
81      //Pixel 459: 129
7D      //Pixel 460: 125
7A      //Pixel 461: 122
73      //Pixel 462: 115
72      //Pixel 463: 114
6C      //Pixel 464: 108
6C      //Pixel 465: 108
80      //Pixel 466: 128
91      //Pixel 467: 145
99      //Pixel 468: 153
A0      //Pixel 469: 160
A0      //Pixel 470: 160
9F      //Pixel 471: 159
9F      //Pixel 472: 159
A1      //Pixel 473: 161
A2      //Pixel 474: 162
A0      //Pixel 475: 160
9D      //Pixel 476: 157
9C      //Pixel 477: 156
9C      //Pixel 478: 156
9B      //Pixel 479: 155
9A      //Pixel 480: 154
98      //Pixel 481: 152
98      //Pixel 482: 152
99      //Pixel 483: 153
98      //Pixel 484: 152
98      //Pixel 485: 152
BB      //Pixel 486: 187
D3      //Pixel 487: 211
DA      //Pixel 488: 218
DA      //Pixel 489: 218
BD      //Pixel 490: 189
76      //Pixel 491: 118
6C      //Pixel 492: 108
70      //Pixel 493: 112
76      //Pixel 494: 118
77      //Pixel 495: 119
78      //Pixel 496: 120
7B      //Pixel 497: 123
78      //Pixel 498: 120
7A      //Pixel 499: 122
7A      //Pixel 500: 122
7A      //Pixel 501: 122
7C      //Pixel 502: 124
7C      //Pixel 503: 124
7E      //Pixel 504: 126
7F      //Pixel 505: 127
81      //Pixel 506: 129
83      //Pixel 507: 131
65      //Pixel 508: 101
3B      //Pixel 509: 059
2F      //Pixel 510: 047
32      //Pixel 511: 050
9C      //Pixel 512: 156
9C      //Pixel 513: 156
9D      //Pixel 514: 157
9E      //Pixel 515: 158
9E      //Pixel 516: 158
9C      //Pixel 517: 156
9A      //Pixel 518: 154
9F      //Pixel 519: 159
A5      //Pixel 520: 165
A7      //Pixel 521: 167
A7      //Pixel 522: 167
A5      //Pixel 523: 165
A4      //Pixel 524: 164
9A      //Pixel 525: 154
8C      //Pixel 526: 140
75      //Pixel 527: 117
5C      //Pixel 528: 092
5B      //Pixel 529: 091
62      //Pixel 530: 098
65      //Pixel 531: 101
6A      //Pixel 532: 106
6C      //Pixel 533: 108
69      //Pixel 534: 105
69      //Pixel 535: 105
67      //Pixel 536: 103
68      //Pixel 537: 104
6F      //Pixel 538: 111
74      //Pixel 539: 116
78      //Pixel 540: 120
7B      //Pixel 541: 123
7D      //Pixel 542: 125
7E      //Pixel 543: 126
81      //Pixel 544: 129
81      //Pixel 545: 129
81      //Pixel 546: 129
84      //Pixel 547: 132
83      //Pixel 548: 131
84      //Pixel 549: 132
84      //Pixel 550: 132
82      //Pixel 551: 130
84      //Pixel 552: 132
84      //Pixel 553: 132
85      //Pixel 554: 133
86      //Pixel 555: 134
86      //Pixel 556: 134
84      //Pixel 557: 132
85      //Pixel 558: 133
85      //Pixel 559: 133
83      //Pixel 560: 131
86      //Pixel 561: 134
84      //Pixel 562: 132
85      //Pixel 563: 133
84      //Pixel 564: 132
84      //Pixel 565: 132
85      //Pixel 566: 133
82      //Pixel 567: 130
83      //Pixel 568: 131
84      //Pixel 569: 132
80      //Pixel 570: 128
83      //Pixel 571: 131
87      //Pixel 572: 135
88      //Pixel 573: 136
85      //Pixel 574: 133
84      //Pixel 575: 132
84      //Pixel 576: 132
84      //Pixel 577: 132
83      //Pixel 578: 131
80      //Pixel 579: 128
82      //Pixel 580: 130
82      //Pixel 581: 130
7F      //Pixel 582: 127
80      //Pixel 583: 128
82      //Pixel 584: 130
82      //Pixel 585: 130
80      //Pixel 586: 128
81      //Pixel 587: 129
7E      //Pixel 588: 126
7A      //Pixel 589: 122
74      //Pixel 590: 116
73      //Pixel 591: 115
6D      //Pixel 592: 109
68      //Pixel 593: 104
77      //Pixel 594: 119
8C      //Pixel 595: 140
96      //Pixel 596: 150
9D      //Pixel 597: 157
A2      //Pixel 598: 162
A2      //Pixel 599: 162
A0      //Pixel 600: 160
A3      //Pixel 601: 163
A3      //Pixel 602: 163
A2      //Pixel 603: 162
9E      //Pixel 604: 158
9F      //Pixel 605: 159
9D      //Pixel 606: 157
9B      //Pixel 607: 155
9A      //Pixel 608: 154
9A      //Pixel 609: 154
98      //Pixel 610: 152
98      //Pixel 611: 152
98      //Pixel 612: 152
95      //Pixel 613: 149
A0      //Pixel 614: 160
CA      //Pixel 615: 202
D8      //Pixel 616: 216
DB      //Pixel 617: 219
D5      //Pixel 618: 213
A1      //Pixel 619: 161
69      //Pixel 620: 105
6D      //Pixel 621: 109
74      //Pixel 622: 116
76      //Pixel 623: 118
79      //Pixel 624: 121
7A      //Pixel 625: 122
7C      //Pixel 626: 124
7B      //Pixel 627: 123
7C      //Pixel 628: 124
7D      //Pixel 629: 125
7E      //Pixel 630: 126
80      //Pixel 631: 128
82      //Pixel 632: 130
84      //Pixel 633: 132
83      //Pixel 634: 131
5E      //Pixel 635: 094
33      //Pixel 636: 051
2E      //Pixel 637: 046
31      //Pixel 638: 049
2F      //Pixel 639: 047
9D      //Pixel 640: 157
9C      //Pixel 641: 156
9D      //Pixel 642: 157
9E      //Pixel 643: 158
9E      //Pixel 644: 158
9C      //Pixel 645: 156
9B      //Pixel 646: 155
A1      //Pixel 647: 161
A7      //Pixel 648: 167
A5      //Pixel 649: 165
A4      //Pixel 650: 164
A3      //Pixel 651: 163
A2      //Pixel 652: 162
9B      //Pixel 653: 155
8D      //Pixel 654: 141
78      //Pixel 655: 120
5E      //Pixel 656: 094
5C      //Pixel 657: 092
62      //Pixel 658: 098
67      //Pixel 659: 103
6B      //Pixel 660: 107
68      //Pixel 661: 104
68      //Pixel 662: 104
66      //Pixel 663: 102
68      //Pixel 664: 104
68      //Pixel 665: 104
6F      //Pixel 666: 111
72      //Pixel 667: 114
77      //Pixel 668: 119
79      //Pixel 669: 121
7C      //Pixel 670: 124
7D      //Pixel 671: 125
80      //Pixel 672: 128
81      //Pixel 673: 129
82      //Pixel 674: 130
82      //Pixel 675: 130
83      //Pixel 676: 131
82      //Pixel 677: 130
82      //Pixel 678: 130
82      //Pixel 679: 130
83      //Pixel 680: 131
84      //Pixel 681: 132
82      //Pixel 682: 130
84      //Pixel 683: 132
83      //Pixel 684: 131
83      //Pixel 685: 131
82      //Pixel 686: 130
83      //Pixel 687: 131
84      //Pixel 688: 132
83      //Pixel 689: 131
82      //Pixel 690: 130
83      //Pixel 691: 131
82      //Pixel 692: 130
82      //Pixel 693: 130
81      //Pixel 694: 129
83      //Pixel 695: 131
83      //Pixel 696: 131
82      //Pixel 697: 130
7F      //Pixel 698: 127
81      //Pixel 699: 129
84      //Pixel 700: 132
86      //Pixel 701: 134
86      //Pixel 702: 134
83      //Pixel 703: 131
83      //Pixel 704: 131
82      //Pixel 705: 130
83      //Pixel 706: 131
80      //Pixel 707: 128
82      //Pixel 708: 130
7F      //Pixel 709: 127
7F      //Pixel 710: 127
7F      //Pixel 711: 127
7F      //Pixel 712: 127
80      //Pixel 713: 128
7F      //Pixel 714: 127
80      //Pixel 715: 128
7D      //Pixel 716: 125
7B      //Pixel 717: 123
7B      //Pixel 718: 123
72      //Pixel 719: 114
6D      //Pixel 720: 109
69      //Pixel 721: 105
70      //Pixel 722: 112
86      //Pixel 723: 134
95      //Pixel 724: 149
9C      //Pixel 725: 156
A2      //Pixel 726: 162
A3      //Pixel 727: 163
A1      //Pixel 728: 161
A1      //Pixel 729: 161
A2      //Pixel 730: 162
A1      //Pixel 731: 161
A0      //Pixel 732: 160
9D      //Pixel 733: 157
9E      //Pixel 734: 158
9C      //Pixel 735: 156
9A      //Pixel 736: 154
98      //Pixel 737: 152
98      //Pixel 738: 152
98      //Pixel 739: 152
97      //Pixel 740: 151
97      //Pixel 741: 151
93      //Pixel 742: 147
B3      //Pixel 743: 179
D1      //Pixel 744: 209
DA      //Pixel 745: 218
DB      //Pixel 746: 219
C8      //Pixel 747: 200
7F      //Pixel 748: 127
6C      //Pixel 749: 108
71      //Pixel 750: 113
76      //Pixel 751: 118
76      //Pixel 752: 118
79      //Pixel 753: 121
7A      //Pixel 754: 122
7A      //Pixel 755: 122
7A      //Pixel 756: 122
7F      //Pixel 757: 127
81      //Pixel 758: 129
83      //Pixel 759: 131
86      //Pixel 760: 134
86      //Pixel 761: 134
5D      //Pixel 762: 093
35      //Pixel 763: 053
31      //Pixel 764: 049
33      //Pixel 765: 051
30      //Pixel 766: 048
33      //Pixel 767: 051
9B      //Pixel 768: 155
9D      //Pixel 769: 157
9F      //Pixel 770: 159
9E      //Pixel 771: 158
9E      //Pixel 772: 158
9D      //Pixel 773: 157
9F      //Pixel 774: 159
A5      //Pixel 775: 165
A7      //Pixel 776: 167
A6      //Pixel 777: 166
A2      //Pixel 778: 162
A0      //Pixel 779: 160
A1      //Pixel 780: 161
9D      //Pixel 781: 157
8D      //Pixel 782: 141
72      //Pixel 783: 114
5B      //Pixel 784: 091
58      //Pixel 785: 088
61      //Pixel 786: 097
67      //Pixel 787: 103
69      //Pixel 788: 105
69      //Pixel 789: 105
6A      //Pixel 790: 106
67      //Pixel 791: 103
67      //Pixel 792: 103
6B      //Pixel 793: 107
6E      //Pixel 794: 110
71      //Pixel 795: 113
79      //Pixel 796: 121
79      //Pixel 797: 121
7C      //Pixel 798: 124
7E      //Pixel 799: 126
81      //Pixel 800: 129
7E      //Pixel 801: 126
81      //Pixel 802: 129
82      //Pixel 803: 130
80      //Pixel 804: 128
82      //Pixel 805: 130
81      //Pixel 806: 129
82      //Pixel 807: 130
82      //Pixel 808: 130
81      //Pixel 809: 129
81      //Pixel 810: 129
85      //Pixel 811: 133
83      //Pixel 812: 131
81      //Pixel 813: 129
82      //Pixel 814: 130
85      //Pixel 815: 133
87      //Pixel 816: 135
83      //Pixel 817: 131
80      //Pixel 818: 128
7F      //Pixel 819: 127
7E      //Pixel 820: 126
7E      //Pixel 821: 126
7F      //Pixel 822: 127
80      //Pixel 823: 128
7F      //Pixel 824: 127
7F      //Pixel 825: 127
7F      //Pixel 826: 127
7F      //Pixel 827: 127
80      //Pixel 828: 128
81      //Pixel 829: 129
84      //Pixel 830: 132
83      //Pixel 831: 131
83      //Pixel 832: 131
84      //Pixel 833: 132
80      //Pixel 834: 128
7F      //Pixel 835: 127
80      //Pixel 836: 128
7F      //Pixel 837: 127
7F      //Pixel 838: 127
7F      //Pixel 839: 127
80      //Pixel 840: 128
7F      //Pixel 841: 127
7F      //Pixel 842: 127
80      //Pixel 843: 128
7D      //Pixel 844: 125
7A      //Pixel 845: 122
7B      //Pixel 846: 123
71      //Pixel 847: 113
6D      //Pixel 848: 109
6B      //Pixel 849: 107
73      //Pixel 850: 115
83      //Pixel 851: 131
92      //Pixel 852: 146
9C      //Pixel 853: 156
A1      //Pixel 854: 161
A2      //Pixel 855: 162
A3      //Pixel 856: 163
A0      //Pixel 857: 160
A0      //Pixel 858: 160
9F      //Pixel 859: 159
A0      //Pixel 860: 160
9D      //Pixel 861: 157
9C      //Pixel 862: 156
9C      //Pixel 863: 156
9B      //Pixel 864: 155
99      //Pixel 865: 153
99      //Pixel 866: 153
98      //Pixel 867: 152
97      //Pixel 868: 151
96      //Pixel 869: 150
93      //Pixel 870: 147
9A      //Pixel 871: 154
C6      //Pixel 872: 198
D7      //Pixel 873: 215
DC      //Pixel 874: 220
D9      //Pixel 875: 217
AF      //Pixel 876: 175
6C      //Pixel 877: 108
6F      //Pixel 878: 111
75      //Pixel 879: 117
7B      //Pixel 880: 123
7A      //Pixel 881: 122
7B      //Pixel 882: 123
7A      //Pixel 883: 122
79      //Pixel 884: 121
7C      //Pixel 885: 124
7F      //Pixel 886: 127
85      //Pixel 887: 133
86      //Pixel 888: 134
5D      //Pixel 889: 093
3A      //Pixel 890: 058
2D      //Pixel 891: 045
2C      //Pixel 892: 044
2E      //Pixel 893: 046
31      //Pixel 894: 049
36      //Pixel 895: 054
9E      //Pixel 896: 158
9F      //Pixel 897: 159
9F      //Pixel 898: 159
9F      //Pixel 899: 159
9F      //Pixel 900: 159
A0      //Pixel 901: 160
A5      //Pixel 902: 165
A8      //Pixel 903: 168
A8      //Pixel 904: 168
A4      //Pixel 905: 164
9F      //Pixel 906: 159
9E      //Pixel 907: 158
A2      //Pixel 908: 162
9F      //Pixel 909: 159
8C      //Pixel 910: 140
72      //Pixel 911: 114
5B      //Pixel 912: 091
59      //Pixel 913: 089
63      //Pixel 914: 099
67      //Pixel 915: 103
6A      //Pixel 916: 106
6A      //Pixel 917: 106
69      //Pixel 918: 105
68      //Pixel 919: 104
68      //Pixel 920: 104
6B      //Pixel 921: 107
6C      //Pixel 922: 108
73      //Pixel 923: 115
78      //Pixel 924: 120
7B      //Pixel 925: 123
7B      //Pixel 926: 123
7D      //Pixel 927: 125
7E      //Pixel 928: 126
80      //Pixel 929: 128
80      //Pixel 930: 128
80      //Pixel 931: 128
7F      //Pixel 932: 127
81      //Pixel 933: 129
82      //Pixel 934: 130
81      //Pixel 935: 129
83      //Pixel 936: 131
82      //Pixel 937: 130
82      //Pixel 938: 130
83      //Pixel 939: 131
82      //Pixel 940: 130
81      //Pixel 941: 129
80      //Pixel 942: 128
84      //Pixel 943: 132
86      //Pixel 944: 134
85      //Pixel 945: 133
7F      //Pixel 946: 127
7D      //Pixel 947: 125
79      //Pixel 948: 121
7B      //Pixel 949: 123
7C      //Pixel 950: 124
80      //Pixel 951: 128
7D      //Pixel 952: 125
7E      //Pixel 953: 126
7D      //Pixel 954: 125
7E      //Pixel 955: 126
81      //Pixel 956: 129
82      //Pixel 957: 130
82      //Pixel 958: 130
83      //Pixel 959: 131
83      //Pixel 960: 131
84      //Pixel 961: 132
80      //Pixel 962: 128
80      //Pixel 963: 128
80      //Pixel 964: 128
80      //Pixel 965: 128
80      //Pixel 966: 128
7E      //Pixel 967: 126
7E      //Pixel 968: 126
7F      //Pixel 969: 127
80      //Pixel 970: 128
80      //Pixel 971: 128
7F      //Pixel 972: 127
79      //Pixel 973: 121
77      //Pixel 974: 119
75      //Pixel 975: 117
70      //Pixel 976: 112
6C      //Pixel 977: 108
75      //Pixel 978: 117
84      //Pixel 979: 132
90      //Pixel 980: 144
9A      //Pixel 981: 154
9E      //Pixel 982: 158
A2      //Pixel 983: 162
A1      //Pixel 984: 161
9F      //Pixel 985: 159
9F      //Pixel 986: 159
9F      //Pixel 987: 159
9F      //Pixel 988: 159
9E      //Pixel 989: 158
9C      //Pixel 990: 156
9C      //Pixel 991: 156
9C      //Pixel 992: 156
9C      //Pixel 993: 156
9D      //Pixel 994: 157
9B      //Pixel 995: 155
99      //Pixel 996: 153
97      //Pixel 997: 151
93      //Pixel 998: 147
91      //Pixel 999: 145
AD      //Pixel 1000: 173
D1      //Pixel 1001: 209
D9      //Pixel 1002: 217
DD      //Pixel 1003: 221
D1      //Pixel 1004: 209
8C      //Pixel 1005: 140
6B      //Pixel 1006: 107
72      //Pixel 1007: 114
76      //Pixel 1008: 118
7A      //Pixel 1009: 122
7A      //Pixel 1010: 122
79      //Pixel 1011: 121
7B      //Pixel 1012: 123
7E      //Pixel 1013: 126
82      //Pixel 1014: 130
83      //Pixel 1015: 131
5A      //Pixel 1016: 090
2F      //Pixel 1017: 047
2D      //Pixel 1018: 045
2F      //Pixel 1019: 047
30      //Pixel 1020: 048
32      //Pixel 1021: 050
33      //Pixel 1022: 051
38      //Pixel 1023: 056
9E      //Pixel 1024: 158
9E      //Pixel 1025: 158
9F      //Pixel 1026: 159
A1      //Pixel 1027: 161
A2      //Pixel 1028: 162
A3      //Pixel 1029: 163
A9      //Pixel 1030: 169
A9      //Pixel 1031: 169
A7      //Pixel 1032: 167
A4      //Pixel 1033: 164
A0      //Pixel 1034: 160
